,image_id,melanoma,diagnosis,relative_color_variance,r_average,g_average,b_average,r_std,g_std,b_std,average_std,r_range,g_range,b_range,r_pct,g_pct,b_pct,r_low,b_high
1544,ISIC_0013606,1.0,cancerous,0.0250995318099404,0.5947368421052631,0.5,0.3291139240506329,0.201368653792802,0.28643923851328784,0.24915990801135948,0.24156259549760617,0.22972972972972974,0.3155339805825243,0.357487922705314,0.4714,0.3176,0.211,0.0,0.0008
1545,ISIC_0013610,1.0,cancerous,0.053377000881242684,0.21578947368421053,0.19230769230769232,0.25949367088607594,0.45786177269249845,0.3737086693067418,0.32884465868449697,0.40926963430783336,0.7162162162162162,0.7038834951456311,0.7294685990338164,0.4247,0.2886,0.2868,0.0979,0.0031
1546,ISIC_0013618,1.0,cancerous,0.002835090262015839,0.5157894736842106,0.4230769230769231,0.379746835443038,0.18255723040967134,0.25707905911541584,0.23318138293954446,0.2168870326983804,0.32882882882882886,0.3446601941747573,0.391304347826087,0.4526,0.2994,0.248,0.0,0.0024
1549,ISIC_0013626,1.0,cancerous,0.012203344525801744,0.6473684210526316,0.5448717948717948,0.46835443037974683,0.3077335664864774,0.4037330025287466,0.3315290247076251,0.36043190384027707,0.5180180180180181,0.616504854368932,0.642512077294686,0.4502,0.3032,0.2466,0.0,0.0549
1550,ISIC_0013634,1.0,cancerous,0.005631353988070803,0.5105263157894737,0.42948717948717946,0.35443037974683544,0.39209409074477297,0.49546638675509325,0.46417271603826854,0.48217785474177455,0.6171171171171171,0.6310679611650486,0.6376811594202898,0.4555,0.3055,0.239,0.0,0.0335
1552,ISIC_0013639,1.0,cancerous,0.016910730433035266,0.5,0.36538461538461536,0.2974683544303797,0.3672380600089114,0.45179254735435853,0.37428901128579495,0.41930732402974435,0.3963963963963964,0.44660194174757284,0.463768115942029,0.4795,0.2928,0.2276,0.0,0.003
1553,ISIC_0013643,0.0,not cancerous,0.006119852507529501,0.4421052631578947,0.3717948717948718,0.2848101265822785,0.13958755433000697,0.13869936542773992,0.07181006473577818,0.09045940715086076,0.14414414414414414,0.1407766990291262,0.11594202898550725,0.4633,0.3088,0.2279,0.0,0.0
1554,ISIC_0013652,1.0,cancerous,0.030619105703150566,0.41578947368421054,0.3269230769230769,0.35443037974683544,0.19221178824538246,0.28913020659382604,0.2612788385206524,0.24384842619944994,0.44144144144144143,0.6504854368932039,0.6763285024154589,0.4468,0.2858,0.2674,0.0,0.0048
1555,ISIC_0013656,0.0,not cancerous,0.040134753710279525,0.43157894736842106,0.34615384615384615,0.36075949367088606,0.23587419818577712,0.2954854716350971,0.3170465426511388,0.28688193949271673,0.32882882882882886,0.3786407766990291,0.4251207729468599,0.448,0.2898,0.2623,0.0,0.002
1556,ISIC_0013664,0.0,not cancerous,0.007562124061257919,0.5105263157894737,0.358974358974359,0.189873417721519,0.18343155469991343,0.23065604275013124,0.13106089746212832,0.1654701028827544,0.27927927927927926,0.3155339805825243,0.28502415458937197,0.513,0.305,0.182,0.0,0.0
1558,ISIC_0013670,0.0,not cancerous,0.06459341739895161,0.42105263157894735,0.26282051282051283,0.2088607594936709,0.527610992946557,0.37596831909919365,0.18444540834281317,0.3783355403891209,0.527027027027027,0.34951456310679613,0.2946859903381642,0.5031,0.2849,0.212,0.0034,0.0
1559,ISIC_0013671,1.0,cancerous,0.007663068091441049,0.37894736842105264,0.33974358974358976,0.310126582278481,0.5230594624587008,0.40012405172002485,0.3183870888541522,0.4406621167362738,0.8378378378378378,0.8155339805825242,0.7922705314009661,0.441,0.3061,0.2529,0.0822,0.0017
1560,ISIC_0013672,1.0,cancerous,0.004631188038178797,0.46842105263157896,0.33974358974358976,0.2721518987341772,0.26821074578180565,0.3348346772269669,0.2819648249842457,0.2993888153203626,0.38288288288288286,0.46601941747572817,0.5265700483091788,0.4818,0.2956,0.2226,0.0,0.0008
1561,ISIC_0013674,1.0,cancerous,0.008098710081449734,0.5842105263157895,0.48717948717948717,0.45569620253164556,0.37466140951163945,0.42468629228493726,0.402622167298202,0.4244147906692472,0.6351351351351351,0.8398058252427184,0.927536231884058,0.4447,0.2984,0.2569,0.0,0.0692
1562,ISIC_0013675,0.0,not cancerous,0.010345376050897524,0.531578947368421,0.4807692307692308,0.3670886075949367,0.47556179539130217,0.4192871797318574,0.3028963327304422,0.42187226240195574,0.47297297297297297,0.36893203883495146,0.33816425120772947,0.4484,0.316,0.2356,0.0,0.0
1563,ISIC_0013676,0.0,not cancerous,0.018892029880202697,0.26842105263157895,0.17307692307692307,0.12658227848101267,0.480138546772146,0.31161601221432317,0.17898337820916776,0.33399612916369564,0.6441441441441441,0.49029126213592233,0.42995169082125606,0.5003,0.2923,0.2074,0.0334,0.0
1569,ISIC_0013688,0.0,not cancerous,0.013625743558068025,0.5684210526315789,0.46153846153846156,0.3924050632911392,0.2553867623939672,0.21276015077055202,0.14739460998944257,0.1949414281348681,0.40540540540540543,0.39805825242718446,0.3864734299516908,0.4575,0.301,0.2415,0.0,0.0031
1570,ISIC_0013689,0.0,not cancerous,0.030174257764595157,0.18947368421052632,0.10256410256410256,0.056962025316455694,0.38695575414673516,0.1909442244381889,0.024872942736252835,0.1894835489457064,0.40540540540540543,0.19902912621359223,0.08695652173913043,0.5221,0.2901,0.1878,0.1014,0.0
1571,ISIC_0013690,0.0,not cancerous,0.028775142812593024,0.3473684210526316,0.2692307692307692,0.21518987341772153,0.25838804865950954,0.2564874278352975,0.1825254319128563,0.22628705307120306,0.26126126126126126,0.2087378640776699,0.15942028985507245,0.4743,0.3003,0.2254,0.0,0.0
1573,ISIC_0013695,0.0,not cancerous,0.009847308299619122,0.4789473684210526,0.36538461538461536,0.2721518987341772,0.1636903210619677,0.3685023140417005,0.3282799597345097,0.28837119282876644,0.17117117117117117,0.3106796116504854,0.3526570048309179,0.4805,0.3011,0.2184,0.0,0.0
1577,ISIC_0013712,0.0,not cancerous,0.017519650737285303,0.531578947368421,0.48717948717948717,0.45569620253164556,0.1331780847253865,0.15517152535903433,0.11051731334244488,0.10979117856779058,0.11261261261261261,0.13592233009708737,0.15942028985507245,0.4306,0.3054,0.264,0.0,0.0
1578,ISIC_0013713,0.0,not cancerous,0.027494389997347348,0.30526315789473685,0.28205128205128205,0.24050632911392406,0.4344668723570606,0.3845240708049048,0.21951894196695285,0.3583110930019354,0.5,0.3737864077669903,0.28019323671497587,0.4455,0.3102,0.2443,0.0318,0.0
1579,ISIC_0013719,0.0,not cancerous,0.023069210698177828,0.4052631578947368,0.41025641025641024,0.36075949367088606,0.17137428645890254,0.31446729328689343,0.3364148982314284,0.275621880411531,0.2072072072072072,0.34951456310679613,0.4492753623188406,0.4222,0.3172,0.2606,0.0,0.0056
1580,ISIC_0013721,0.0,not cancerous,0.023150210167237804,0.8105263157894737,0.717948717948718,0.740506329113924,0.1506477566015687,0.338229877379646,0.37334129913494674,0.291025771620658,0.43243243243243246,0.6990291262135923,0.7729468599033816,0.4213,0.2957,0.283,0.0,0.3694
1583,ISIC_0013737,0.0,not cancerous,0.021419414315140516,0.2578947368421053,0.14743589743589744,0.10759493670886076,0.29470613456187106,0.2832367956486474,0.16616716725728173,0.2436874809004788,0.5990990990990991,0.6844660194174758,0.463768115942029,0.5113,0.2868,0.2019,0.0,0.0003
1584,ISIC_0013740,1.0,cancerous,0.014249821007133198,0.6210526315789474,0.6025641025641025,0.5063291139240507,0.11819351150493068,0.34432367956486476,0.42581247084434776,0.30185596414383215,0.19369369369369369,0.39805825242718446,0.5555555555555556,0.4266,0.3167,0.2567,0.0,0.1275
1586,ISIC_0013747,0.0,not cancerous,0.008597236802955195,0.46842105263157896,0.3525641025641026,0.3227848101265823,0.2867615532707295,0.28250966172050196,0.26714024994066565,0.28211266170927984,0.4369369369369369,0.4563106796116505,0.4975845410628019,0.4666,0.2907,0.2427,0.0,0.0005
1587,ISIC_0013748,0.0,not cancerous,0.013053980075201652,0.4473684210526316,0.33974358974358976,0.3037974683544304,0.30245399288770825,0.2887084307457417,0.2639664781608819,0.28933890190485895,0.45045045045045046,0.46601941747572817,0.48792270531400966,0.4676,0.2922,0.2403,0.0,0.0002
1588,ISIC_0013749,0.0,not cancerous,0.015723137830784953,0.45789473684210524,0.34615384615384615,0.310126582278481,0.33477708934080996,0.28624648122524926,0.2545777443141363,0.2976224915962107,0.42792792792792794,0.4029126213592233,0.4396135265700483,0.4676,0.2918,0.2406,0.0,0.0012
1589,ISIC_0013758,0.0,not cancerous,0.007037094932436459,0.9210526315789473,0.7628205128205128,0.6012658227848101,0.19503652826001064,0.28825993606565203,0.28292235798639814,0.2536599775898951,0.36036036036036034,0.4174757281553398,0.4444444444444444,0.4574,0.307,0.2356,0.0,0.1521
1590,ISIC_0013762,1.0,cancerous,0.008617020313165068,0.5578947368421052,0.5833333333333334,0.5253164556962026,0.3081354193814156,0.27591774416718357,0.2131681247902839,0.26600794540083533,0.35585585585585583,0.2912621359223301,0.27053140096618356,0.4086,0.3194,0.272,0.0,0.0441
1592,ISIC_0013772,0.0,not cancerous,0.014363162424890165,0.3736842105263158,0.358974358974359,0.310126582278481,0.23219867338102884,0.18024905768404983,0.06949561744510552,0.1416868697157991,0.2072072072072072,0.15048543689320387,0.10628019323671498,0.4355,0.3142,0.2502,0.0,0.0
1593,ISIC_0013775,1.0,cancerous,0.030541015294316836,0.28421052631578947,0.21794871794871795,0.2468354430379747,0.491074325971635,0.2677914022615583,0.19488824689620182,0.3294183559132118,0.6171171171171171,0.6067961165048543,0.6521739130434783,0.4543,0.2848,0.2609,0.0295,0.0006
1594,ISIC_0013777,1.0,cancerous,0.0029217582070575916,0.5947368421052631,0.5448717948717948,0.379746835443038,0.16937511034140681,0.1919270957583854,0.17389945085073122,0.16378527044922075,0.16666666666666666,0.15048543689320387,0.13043478260869565,0.4517,0.3233,0.225,0.0,0.0
1595,ISIC_0013778,0.0,not cancerous,0.008678914848596876,0.4473684210526316,0.2948717948717949,0.31645569620253167,0.27015611732759415,0.3073028293334606,0.2824264049955397,0.29056942039319544,0.5,0.558252427184466,0.5942028985507246,0.4751,0.2759,0.2491,0.0,0.0044
1597,ISIC_0013783,1.0,cancerous,0.004391412473831369,0.5421052631578948,0.40384615384615385,0.2848101265822785,0.3577314647453951,0.4026642492485329,0.298995817954153,0.3667474788631965,0.6261261261261262,0.8058252427184466,0.966183574879227,0.4867,0.3017,0.2116,0.0,0.0117
1598,ISIC_0013789,0.0,not cancerous,0.08493457575794877,0.7052631578947368,0.5128205128205128,0.3860759493670886,0.20978234369351573,0.27076673505415333,0.21367553544099713,0.22466130182336763,0.23873873873873874,0.3106796116504854,0.32367149758454106,0.4863,0.2954,0.2183,0.0,0.0012
1599,ISIC_0013792,0.0,not cancerous,0.04140867501990802,0.6947368421052632,0.5064102564102564,0.36075949367088606,0.26386098243785155,0.3658418817691684,0.3723870397498956,0.3461811143933992,0.8963963963963963,0.970873786407767,0.8792270531400966,0.4911,0.2982,0.2106,0.0027,0.0144
1600,ISIC_0013795,0.0,not cancerous,0.11375171577233696,0.4105263157894737,0.26282051282051283,0.16455696202531644,0.7338153326215437,0.7127935493105586,0.49040584668014314,0.7084099011918101,0.7162162162162162,0.558252427184466,0.5120772946859904,0.5144,0.2948,0.1908,0.0853,0.0013
1601,ISIC_0013796,0.0,not cancerous,0.04284340933413143,0.22105263157894736,0.09615384615384616,0.03164556962025317,0.4856753734793903,0.370534853762107,0.19463126795374378,0.36368951818274425,0.481981981981982,0.2766990291262136,0.2028985507246377,0.5558,0.2828,0.1614,0.1094,0.0
1602,ISIC_0013797,0.0,not cancerous,0.01636133355063667,0.7736842105263158,0.6153846153846154,0.569620253164557,0.25106558272873253,0.6208712247721743,0.6037221026442642,0.527737598044209,0.44594594594594594,0.8252427184466019,0.8743961352657005,0.4518,0.2938,0.2544,0.0,0.2085
1603,ISIC_0013798,0.0,not cancerous,0.11306509529509254,0.631578947368421,0.38461538461538464,0.2721518987341772,0.3411546124809792,0.4634724939166946,0.32243982682565536,0.391416929815626,0.38738738738738737,0.47572815533980584,0.46859903381642515,0.5199,0.2815,0.1986,0.0,0.012
1604,ISIC_0013799,0.0,not cancerous,0.029533855316248848,0.5105263157894737,0.23076923076923078,0.17721518987341772,0.34205583905707493,0.41614389999522877,0.35611879956460896,0.38891310991137823,0.6171171171171171,0.7961165048543689,0.8985507246376812,0.5536,0.2574,0.189,0.0,0.0203
1605,ISIC_0013800,0.0,not cancerous,0.043117653794263924,0.4,0.14102564102564102,0.0949367088607595,0.4729976712708809,0.35485089937497016,0.1812143482637553,0.3474238565753285,0.5990990990990991,0.3592233009708738,0.357487922705314,0.577,0.2506,0.1724,0.006,0.0
1606,ISIC_0013801,0.0,not cancerous,0.008657944062541967,0.4473684210526316,0.3525641025641026,0.2911392405063291,0.11652220699627572,0.26340187986068037,0.29920532944864103,0.21985942752368345,0.21621621621621623,0.4077669902912621,0.4975845410628019,0.4679,0.2988,0.2333,0.0,0.0004
1607,ISIC_0013802,0.0,not cancerous,0.046981588791902,0.32105263157894737,0.21153846153846154,0.17721518987341772,0.24024918242271903,0.24775609523355122,0.1833667515079099,0.21620454313945198,0.34234234234234234,0.30097087378640774,0.3188405797101449,0.4917,0.2878,0.2205,0.0,0.0
1608,ISIC_0013803,0.0,not cancerous,0.13317540255781593,0.5631578947368421,0.3717948717948718,0.2911392405063291,0.24643166399044972,0.32835917744167187,0.2510929789097218,0.27548130793521447,0.4144144144144144,0.470873786407767,0.45410628019323673,0.4991,0.2869,0.2141,0.0,0.0017
1609,ISIC_0013804,0.0,not cancerous,0.05909624356226298,0.17894736842105263,0.0641025641025641,0.06962025316455696,0.37675642502248863,0.20720645068944127,0.140790087487417,0.23924416827951514,0.6576576576576577,0.46116504854368934,0.42028985507246375,0.5272,0.2652,0.2076,0.0993,0.0
1610,ISIC_0013805,0.0,not cancerous,0.0050069848329342,0.37894736842105264,0.26282051282051283,0.25949367088607594,0.3255311099715004,0.32638580084927715,0.26321190941901484,0.31175308138942653,0.45045045045045046,0.3786407766990291,0.3671497584541063,0.4754,0.2834,0.2412,0.0,0.0
1611,ISIC_0013806,0.0,not cancerous,0.012649036436776602,0.1736842105263158,0.10897435897435898,0.10126582278481013,0.2904253083254168,0.20510520540102103,0.13651965397867236,0.20185596414383214,0.23423423423423423,0.13106796116504854,0.12560386473429952,0.4918,0.288,0.2203,0.0861,0.0
1612,ISIC_0013807,0.0,not cancerous,0.03250206289538828,0.23684210526315788,0.09615384615384616,0.056962025316455694,0.3410924009449428,0.19777279450355456,0.0608369002119667,0.1883121116430682,0.33783783783783783,0.1650485436893204,0.08695652173913043,0.5469,0.2759,0.1772,0.0264,0.0
1613,ISIC_0013808,0.0,not cancerous,0.029368623917175877,0.3,0.1987179487179487,0.17088607594936708,0.40444728413017345,0.3063619447492724,0.167524081545802,0.2968014668432311,0.43243243243243246,0.2621359223300971,0.16908212560386474,0.4909,0.2888,0.2203,0.0101,0.0
1614,ISIC_0013815,1.0,cancerous,0.0280788284847559,0.6473684210526316,0.532051282051282,0.4810126582278481,0.1634935980966633,0.19284889546256978,0.22715465385591177,0.1838321279413263,0.17117117117117117,0.1941747572815534,0.27053140096618356,0.4497,0.2977,0.2526,0.0,0.0042
1615,ISIC_0013816,0.0,not cancerous,0.0058867522062314255,0.21052631578947367,0.23717948717948717,0.25316455696202533,0.3146407283793895,0.2413702943842741,0.2192963360040593,0.25888356931852907,0.3333333333333333,0.2766990291262136,0.2946859903381642,0.4105,0.3138,0.2757,0.0365,0.0
1617,ISIC_0013819,0.0,not cancerous,0.020553825926819043,0.7210526315789474,0.7307692307692307,0.740506329113924,0.26778199060101393,0.2802022997280405,0.2816260056142533,0.279635326474483,0.40540540540540543,0.5631067961165048,0.6376811594202898,0.3987,0.3089,0.2924,0.0,0.3648
1618,ISIC_0013830,0.0,not cancerous,0.020410396716826266,0.38421052631578945,0.3974358974358974,0.3860759493670886,0.24953551522080894,0.18347249391669454,0.10740737709613792,0.16556585514923092,0.23423423423423423,0.18446601941747573,0.178743961352657,0.4131,0.3126,0.2744,0.0,0.0
1619,ISIC_0013831,1.0,cancerous,0.01785195163595121,0.3894736842105263,0.1794871794871795,0.12658227848101267,0.4385190291637593,0.3631795410086359,0.21115648708148854,0.3488825506773964,0.42792792792792794,0.3155339805825243,0.2463768115942029,0.5467,0.2665,0.1868,0.0023,0.0
1620,ISIC_0013832,1.0,cancerous,0.007584879577366748,0.7947368421052632,0.7243589743589743,0.6139240506329114,0.26205516649992855,0.3660384560332077,0.378048760526725,0.3478700213914638,0.4009009009009009,0.6359223300970874,0.7246376811594203,0.4338,0.3114,0.2548,0.0,0.1963
1621,ISIC_0013835,0.0,not cancerous,0.004297106145566232,0.48947368421052634,0.47435897435897434,0.5,0.0842243314361617,0.1929634047425927,0.20228007431110823,0.14153814811042073,0.21621621621621623,0.32038834951456313,0.34782608695652173,0.4113,0.3024,0.2863,0.0,0.0015
1622,ISIC_0013836,0.0,not cancerous,0.02287559249845435,0.5368421052631579,0.4423076923076923,0.35443037974683544,0.1656071089290368,0.32244286464048855,0.33796168231182844,0.2767729448915147,0.16216216216216217,0.28640776699029125,0.357487922705314,0.4612,0.3053,0.2336,0.0,0.0
1623,ISIC_0013837,0.0,not cancerous,0.101311270683734,0.18421052631578946,0.1282051282051282,0.10759493670886076,0.5096520357464124,0.4096893935779379,0.27885816235504013,0.422251196903331,0.5,0.33980582524271846,0.2995169082125604,0.4847,0.2961,0.2191,0.1597,0.0
1624,ISIC_0013839,1.0,cancerous,0.03636304260860336,0.29473684210526313,0.26282051282051283,0.25949367088607594,0.3096301776391563,0.32534376640106877,0.28853006408105475,0.31546500967709074,0.2882882882882883,0.25728155339805825,0.2946859903381642,0.4405,0.303,0.2565,0.0,0.0
1625,ISIC_0013840,1.0,cancerous,0.006823617908480683,0.45789473684210524,0.3717948717948718,0.35443037974683544,0.45880335269737454,0.3828732286845747,0.3133260768154253,0.40647244575735964,0.7612612612612613,0.7281553398058253,0.7632850241545893,0.4501,0.2957,0.2542,0.001,0.0061
1627,ISIC_0013843,0.0,not cancerous,0.07667361750528083,0.6526315789473685,0.5384615384615384,0.4620253164556962,0.2562577238984775,0.35598072427119615,0.3187226346070432,0.31733727207904655,0.33783783783783783,0.4223300970873786,0.4927536231884058,0.452,0.3018,0.2462,0.0,0.0511
1628,ISIC_0013844,1.0,cancerous,0.02711147528721368,0.5473684210526316,0.32051282051282054,0.22151898734177214,0.20436657727261268,0.24980962832196194,0.16628665428148195,0.19535499643475607,0.22972972972972974,0.2621359223300971,0.2318840579710145,0.5252,0.2802,0.1946,0.0,0.0
1629,ISIC_0013845,1.0,cancerous,0.00685840198525231,0.5947368421052631,0.5448717948717948,0.4050632911392405,0.11839359725596685,0.15570781048714155,0.13612518311795657,0.11463379851278394,0.11711711711711711,0.14563106796116504,0.18357487922705315,0.4466,0.3196,0.2337,0.0,0.0
1630,ISIC_0013861,1.0,cancerous,0.0037031022930591436,0.3631578947368421,0.3974358974358974,0.3670886075949367,0.441875089323996,0.38420917028484186,0.30955323310608973,0.3985453804624631,0.7297297297297297,0.6699029126213593,0.5410628019323671,0.4113,0.3194,0.2693,0.0197,0.0016
1631,ISIC_0013862,0.0,not cancerous,0.001835040633943773,0.3526315789473684,0.36538461538461536,0.310126582278481,0.357855887817468,0.3247731284889547,0.23329432272954195,0.3118223489864521,0.4774774774774775,0.39805825242718446,0.34299516908212563,0.4248,0.3208,0.2544,0.0002,0.0
1633,ISIC_0013865,1.0,cancerous,0.011658276166754114,0.4789473684210526,0.28205128205128205,0.2468354430379747,0.23853079891382026,0.3370523402834105,0.3052549738519834,0.29785474177447285,0.4864864864864865,0.47572815533980584,0.46859903381642515,0.5082,0.2738,0.218,0.0,0.0002
1634,ISIC_0013874,1.0,cancerous,0.0026639647448783166,0.5421052631578948,0.4166666666666667,0.310126582278481,0.24406426283533278,0.3079402643255881,0.2216795292538608,0.25505551594173376,0.4864864864864865,0.4854368932038835,0.4492753623188406,0.4768,0.302,0.2213,0.0,0.0005
1636,ISIC_0013879,0.0,not cancerous,0.007152222129539918,0.37894736842105264,0.3076923076923077,0.21518987341772153,0.23111081219682386,0.19269812491053964,0.10765780880439316,0.16151166344096976,0.21621621621621623,0.1796116504854369,0.12560386473429952,0.4748,0.3111,0.2141,0.0,0.0
1637,ISIC_0013886,0.0,not cancerous,0.03494623655913978,0.7578947368421053,0.6025641025641025,0.44936708860759494,0.28632102833987677,0.43100147907820024,0.28343467906276343,0.34153407354588977,0.28378378378378377,0.3883495145631068,0.3864734299516908,0.4704,0.3049,0.2246,0.0,0.0502
1638,ISIC_0013888,0.0,not cancerous,0.027838271423146377,0.41578947368421054,0.3269230769230769,0.24050632911392406,0.23941521156125736,0.2457235555131447,0.16199330545302768,0.2062768666598757,0.3963963963963964,0.4223300970873786,0.4106280193236715,0.4756,0.3044,0.22,0.0,0.0017
1640,ISIC_0013896,0.0,not cancerous,0.009551652569796246,0.4368421052631579,0.3333333333333333,0.2911392405063291,0.3507452773877881,0.4224915310844983,0.36543878745222563,0.3985474177447285,0.5135135135135135,0.6699029126213593,0.7391304347826086,0.4673,0.2956,0.2371,0.0,0.0271
1643,ISIC_0013921,0.0,not cancerous,0.018141208108827994,0.48947368421052634,0.3974358974358974,0.2911392405063291,0.21583703940344182,0.3464840879812968,0.32370507983533703,0.29969848222471224,0.3333333333333333,0.41262135922330095,0.4492753623188406,0.4691,0.3089,0.2221,0.0,0.0
1644,ISIC_0013922,0.0,not cancerous,0.014129920993990141,0.3105263157894737,0.22435897435897437,0.17721518987341772,0.28324071660963945,0.29170666539434137,0.22974735860020135,0.26844860955485383,0.36036036036036034,0.3155339805825243,0.28502415458937197,0.4858,0.2955,0.2187,0.0,0.0
1648,ISIC_0013935,0.0,not cancerous,0.012938624072443717,0.4263157894736842,0.3782051282051282,0.33544303797468356,0.1528470184701006,0.18964263562192857,0.13434924584046026,0.13988794947539987,0.14864864864864866,0.18446601941747573,0.18840579710144928,0.4432,0.3075,0.2493,0.0,0.0
1649,ISIC_0013936,1.0,cancerous,0.06859698218278466,0.28421052631578947,0.1987179487179487,0.18354430379746836,0.5537213427603427,0.4452006298010402,0.35126075178616734,0.48272384638891713,0.5900900900900901,0.48058252427184467,0.5024154589371981,0.48,0.289,0.2309,0.0853,0.0005
1650,ISIC_0013942,0.0,not cancerous,0.020709704605464084,0.33157894736842103,0.28846153846153844,0.26582278481012656,0.4860822705529261,0.44569492819313894,0.34611953612845675,0.453450137516553,0.4864864864864865,0.3883495145631068,0.4057971014492754,0.4477,0.3011,0.2511,0.059,0.0
1651,ISIC_0013946,0.0,not cancerous,0.006963161969033404,0.7315789473684211,0.8269230769230769,0.7974683544303798,0.12048524998108433,0.1565933489193187,0.27683670379494063,0.1741733727207905,0.4864864864864865,0.5631067961165048,0.7294685990338164,0.3817,0.3239,0.2944,0.0,0.4867
1653,ISIC_0013961,0.0,not cancerous,0.011737625019691304,0.6631578947368421,0.5769230769230769,0.379746835443038,0.19188055385081,0.25080013359416004,0.25466122155022136,0.2273321788733829,0.4009009009009009,0.5145631067961165,0.5507246376811594,0.4652,0.3201,0.2147,0.0,0.014
1654,ISIC_0013962,0.0,not cancerous,0.017513270364657756,0.6210526315789474,0.3974358974358974,0.189873417721519,0.09223112426333974,0.1563795982632759,0.09238311140937398,0.08615870428847919,0.17117117117117117,0.15048543689320387,0.14492753623188406,0.5349,0.2998,0.1653,0.0,0.0
1655,ISIC_0013965,0.0,not cancerous,0.018900201418204896,0.6210526315789474,0.5512820512820513,0.5443037974683544,0.04937242011282146,0.19389092991077822,0.27619016441741895,0.1584557400427829,0.18018018018018017,0.2912621359223301,0.42028985507246375,0.429,0.2989,0.2721,0.0,0.0642
1656,ISIC_0013967,0.0,not cancerous,0.027230783379999592,0.5,0.32051282051282054,0.33544303797468356,0.1174890078941395,0.2913574120902715,0.28517133293504326,0.22437404502393807,0.36936936936936937,0.41262135922330095,0.43478260869565216,0.4807,0.2723,0.247,0.0,0.0
1657,ISIC_0013969,1.0,cancerous,0.006492673788443096,0.5210526315789473,0.44871794871794873,0.3860759493670886,0.06942639282381526,0.15483944844696787,0.14552537462455703,0.0984475909137211,0.21171171171171171,0.2912621359223301,0.3188405797101449,0.4469,0.3062,0.2469,0.0,0.0019
1658,ISIC_0013970,0.0,not cancerous,0.05317722224733662,0.21052631578947367,0.1858974358974359,0.17721518987341772,0.4176462181270965,0.3080356887256071,0.1883410126934503,0.3113659977589895,0.33783783783783783,0.22330097087378642,0.17391304347826086,0.4531,0.302,0.2449,0.0774,0.0
1659,ISIC_0013971,0.0,not cancerous,0.07034857401539157,0.24210526315789474,0.21153846153846154,0.13924050632911392,0.0742334950272806,0.11005868600601176,0.10570836982052391,0.06793521442395843,0.06306306306306306,0.06796116504854369,0.0821256038647343,0.4707,0.3161,0.2132,0.0,0.0
1660,ISIC_0013972,1.0,cancerous,0.005240372422055665,0.48947368421052634,0.4423076923076923,0.4050632911392405,0.21309468763924036,0.294519776706904,0.30232672335480276,0.2712315371294693,0.5630630630630631,0.6796116504854369,0.6811594202898551,0.4365,0.3057,0.2577,0.0,0.0088
1661,ISIC_0013975,1.0,cancerous,0.02129841627161057,0.43157894736842106,0.3333333333333333,0.310126582278481,0.2086675802234571,0.27672312610334465,0.2375811243237935,0.23624936334929203,0.3108108108108108,0.32038834951456313,0.3526570048309179,0.4618,0.2942,0.2441,0.0,0.0
1664,ISIC_0013982,0.0,not cancerous,0.007918967138922515,0.45263157894736844,0.4423076923076923,0.4936708860759494,0.24501929398313566,0.30527219810105444,0.32411100835590767,0.29698889681165325,0.6396396396396397,0.8349514563106796,0.8309178743961353,0.4058,0.3003,0.2939,0.0001,0.066
1665,ISIC_0013983,0.0,not cancerous,0.028924335723832482,0.5526315789473685,0.3782051282051282,0.2468354430379747,0.2932281902327889,0.4323565055584713,0.3140397253435252,0.3575022919425487,0.42792792792792794,0.41262135922330095,0.4106280193236715,0.5056,0.2964,0.198,0.0,0.0
1666,ISIC_0013984,1.0,cancerous,0.029262579037749523,0.5210526315789473,0.28205128205128205,0.17721518987341772,0.35274781629101554,0.439774798415955,0.2580445048244932,0.3609493735357034,0.6756756756756757,0.6456310679611651,0.5603864734299517,0.5425,0.2769,0.1806,0.0001,0.0002
1667,ISIC_0013986,1.0,cancerous,0.00974144750982033,0.49473684210526314,0.5064102564102564,0.43037974683544306,0.13890322743360597,0.1817243189083449,0.24204633805007,0.1761210145665682,0.21171171171171171,0.2087378640776699,0.33816425120772947,0.4198,0.3204,0.2599,0.0,0.0001
1668,ISIC_0013995,1.0,cancerous,0.009009463958403472,0.33157894736842103,0.28205128205128205,0.2721518987341772,0.20671212032047348,0.1360064888592013,0.0847310314349082,0.12197208923296327,0.22522522522522523,0.1407766990291262,0.12560386473429952,0.4482,0.2994,0.2524,0.0,0.0
1669,ISIC_0013996,0.0,not cancerous,0.006005532030666843,0.35789473684210527,0.3525641025641026,0.34810126582278483,0.23096621241036072,0.22416527506083303,0.18792526332157555,0.2059509014974025,0.5675675675675675,0.5339805825242718,0.5797101449275363,0.4223,0.3066,0.2711,0.0,0.0015
1670,ISIC_0013997,1.0,cancerous,0.01362442631094413,0.3526315789473684,0.2692307692307692,0.2468354430379747,0.2801301398078168,0.2065575647693115,0.14639943039062434,0.20231435265356018,0.32882882882882886,0.2912621359223301,0.2946859903381642,0.4665,0.2928,0.2406,0.0,0.0
1671,ISIC_0014001,0.0,not cancerous,0.0053540600407194555,0.5421052631578948,0.4935897435897436,0.44936708860759494,0.20280792608596965,0.3315444439143089,0.3247231747538649,0.2895426301314047,0.46846846846846846,0.49029126213592233,0.5169082125603864,0.4349,0.306,0.2591,0.0,0.0691
